stimulus_id,base_id,onset,medial,nucleus,coda,ipa,pinyin,pinyin_number,ascii,tone,is_attested,is_rare,rarity,source_row,original_line_number
cen5,cen,t͡sʰ,,ə,n,t͡sʰən,cen,cen5,cen,5,unknown,False,common,396,714
ceng1,ceng,t͡sʰ,,ə,ŋ,t͡sʰəŋ,cēng,ceng1,ceng,1,unknown,False,common,397,715
ceng2,ceng,t͡sʰ,,ə,ŋ,t͡sʰəŋ,céng,ceng2,ceng,2,unknown,False,common,397,715
ceng3,ceng,t͡sʰ,,ə,ŋ,t͡sʰəŋ,cěng,ceng3,ceng,3,unknown,False,common,397,715
ceng4,ceng,t͡sʰ,,ə,ŋ,t͡sʰəŋ,cèng,ceng4,ceng,4,unknown,False,common,397,715
ceng5,ceng,t͡sʰ,,ə,ŋ,t͡sʰəŋ,ceng,ceng5,ceng,5,unknown,False,common,397,715
ca1,ca,t͡sʰ,,a,,t͡sʰa,cā,ca1,ca,1,unknown,True,rare,398,716
ca2,ca,t͡sʰ,,a,,t͡sʰa,cá,ca2,ca,2,unknown,True,rare,398,716
ca3,ca,t͡sʰ,,a,,t͡sʰa,cǎ,ca3,ca,3,unknown,True,rare,398,716
ca4,ca,t͡sʰ,,a,,t͡sʰa,cà,ca4,ca,4,unknown,True,rare,398,716
ca5,ca,t͡sʰ,,a,,t͡sʰa,ca,ca5,ca,5,unknown,True,rare,398,716
cai1,cai,t͡sʰ,,a,i,t͡sʰai,cāi,cai1,cai,1,unknown,False,common,399,717
cai2,cai,t͡sʰ,,a,i,t͡sʰai,cái,cai2,cai,2,unknown,False,common,399,717
cai3,cai,t͡sʰ,,a,i,t͡sʰai,cǎi,cai3,cai,3,unknown,False,common,399,717
cai4,cai,t͡sʰ,,a,i,t͡sʰai,cài,cai4,cai,4,unknown,False,common,399,717
cai5,cai,t͡sʰ,,a,i,t͡sʰai,cai,cai5,cai,5,unknown,False,common,399,717
cao1,cao,t͡sʰ,,a,u,t͡sʰau,cāo,cao1,cao,1,unknown,False,common,400,718
cao2,cao,t͡sʰ,,a,u,t͡sʰau,cáo,cao2,cao,2,unknown,False,common,400,718
cao3,cao,t͡sʰ,,a,u,t͡sʰau,cǎo,cao3,cao,3,unknown,False,common,400,718
cao4,cao,t͡sʰ,,a,u,t͡sʰau,cào,cao4,cao,4,unknown,False,common,400,718
cao5,cao,t͡sʰ,,a,u,t͡sʰau,cao,cao5,cao,5,unknown,False,common,400,718
can1,can,t͡sʰ,,a,n,t͡sʰan,cān,can1,can,1,unknown,False,common,401,719
can2,can,t͡sʰ,,a,n,t͡sʰan,cán,can2,can,2,unknown,False,common,401,719
can3,can,t͡sʰ,,a,n,t͡sʰan,cǎn,can3,can,3,unknown,False,common,401,719
can4,can,t͡sʰ,,a,n,t͡sʰan,càn,can4,can,4,unknown,False,common,401,719
can5,can,t͡sʰ,,a,n,t͡sʰan,can,can5,can,5,unknown,False,common,401,719
cang1,cang,t͡sʰ,,a,ŋ,t͡sʰaŋ,cāng,cang1,cang,1,unknown,False,common,402,720
cang2,cang,t͡sʰ,,a,ŋ,t͡sʰaŋ,cáng,cang2,cang,2,unknown,False,common,402,720
cang3,cang,t͡sʰ,,a,ŋ,t͡sʰaŋ,cǎng,cang3,cang,3,unknown,False,common,402,720
cang4,cang,t͡sʰ,,a,ŋ,t͡sʰaŋ,càng,cang4,cang,4,unknown,False,common,402,720
cang5,cang,t͡sʰ,,a,ŋ,t͡sʰaŋ,cang,cang5,cang,5,unknown,False,common,402,720
cuo1,cuo,t͡sʰ,w,ə,,t͡sʰuo,cuō,cuo1,cuo,1,unknown,False,common,403,728
cuo2,cuo,t͡sʰ,w,ə,,t͡sʰuo,cuó,cuo2,cuo,2,unknown,False,common,403,728
cuo3,cuo,t͡sʰ,w,ə,,t͡sʰuo,cuǒ,cuo3,cuo,3,unknown,False,common,403,728
cuo4,cuo,t͡sʰ,w,ə,,t͡sʰuo,cuò,cuo4,cuo,4,unknown,False,common,403,728
cuo5,cuo,t͡sʰ,w,ə,,t͡sʰuo,cuo,cuo5,cuo,5,unknown,False,common,403,728
cui1,cui,t͡sʰ,w,ə,i,t͡sʰuei,cuī,cui1,cui,1,unknown,False,common,404,729
cui2,cui,t͡sʰ,w,ə,i,t͡sʰuei,cuí,cui2,cui,2,unknown,False,common,404,729
cui3,cui,t͡sʰ,w,ə,i,t͡sʰuei,cuǐ,cui3,cui,3,unknown,False,common,404,729
cui4,cui,t͡sʰ,w,ə,i,t͡sʰuei,cuì,cui4,cui,4,unknown,False,common,404,729
cui5,cui,t͡sʰ,w,ə,i,t͡sʰuei,cui,cui5,cui,5,unknown,False,common,404,729
cun1,cun,t͡sʰ,w,ə,n,t͡sʰuən,cūn,cun1,cun,1,unknown,False,common,405,730
cun2,cun,t͡sʰ,w,ə,n,t͡sʰuən,cún,cun2,cun,2,unknown,False,common,405,730
cun3,cun,t͡sʰ,w,ə,n,t͡sʰuən,cǔn,cun3,cun,3,unknown,False,common,405,730
cun4,cun,t͡sʰ,w,ə,n,t͡sʰuən,cùn,cun4,cun,4,unknown,False,common,405,730
cun5,cun,t͡sʰ,w,ə,n,t͡sʰuən,cun,cun5,cun,5,unknown,False,common,405,730
cuan1,cuan,t͡sʰ,w,a,n,t͡sʰuan,cuān,cuan1,cuan,1,unknown,True,rare,406,734
cuan2,cuan,t͡sʰ,w,a,n,t͡sʰuan,cuán,cuan2,cuan,2,unknown,True,rare,406,734
cuan3,cuan,t͡sʰ,w,a,n,t͡sʰuan,cuǎn,cuan3,cuan,3,unknown,True,rare,406,734
cuan4,cuan,t͡sʰ,w,a,n,t͡sʰuan,cuàn,cuan4,cuan,4,unknown,True,rare,406,734
cuan5,cuan,t͡sʰ,w,a,n,t͡sʰuan,cuan,cuan5,cuan,5,unknown,True,rare,406,734
si1,si,s,,i,,sɿ,sī,si1,si,1,unknown,False,common,407,739
si2,si,s,,i,,sɿ,sí,si2,si,2,unknown,False,common,407,739
si3,si,s,,i,,sɿ,sǐ,si3,si,3,unknown,False,common,407,739
si4,si,s,,i,,sɿ,sì,si4,si,4,unknown,False,common,407,739
si5,si,s,,i,,sɿ,si,si5,si,5,unknown,False,common,407,739
su1,su,s,,u,,su,sū,su1,su,1,unknown,False,common,408,742
su2,su,s,,u,,su,sú,su2,su,2,unknown,False,common,408,742
su3,su,s,,u,,su,sǔ,su3,su,3,unknown,False,common,408,742
su4,su,s,,u,,su,sù,su4,su,4,unknown,False,common,408,742
su5,su,s,,u,,su,su,su5,su,5,unknown,False,common,408,742
song1,song,s,,u,ŋ,suŋ,sōng,song1,song,1,unknown,False,common,409,743
song2,song,s,,u,ŋ,suŋ,sóng,song2,song,2,unknown,False,common,409,743
song3,song,s,,u,ŋ,suŋ,sǒng,song3,song,3,unknown,False,common,409,743
song4,song,s,,u,ŋ,suŋ,sòng,song4,song,4,unknown,False,common,409,743
song5,song,s,,u,ŋ,suŋ,song,song5,song,5,unknown,False,common,409,743
se1,se,s,,ə,,sɤ,sē,se1,se,1,unknown,False,common,410,746
se2,se,s,,ə,,sɤ,sé,se2,se,2,unknown,False,common,410,746
se3,se,s,,ə,,sɤ,sě,se3,se,3,unknown,False,common,410,746
se4,se,s,,ə,,sɤ,sè,se4,se,4,unknown,False,common,410,746
se5,se,s,,ə,,sɤ,se,se5,se,5,unknown,False,common,410,746
sou1,sou,s,,ə,u,sou,sōu,sou1,sou,1,unknown,False,common,411,748
sou2,sou,s,,ə,u,sou,sóu,sou2,sou,2,unknown,False,common,411,748
sou3,sou,s,,ə,u,sou,sǒu,sou3,sou,3,unknown,False,common,411,748
sou4,sou,s,,ə,u,sou,sòu,sou4,sou,4,unknown,False,common,411,748
sou5,sou,s,,ə,u,sou,sou,sou5,sou,5,unknown,False,common,411,748
sen1,sen,s,,ə,n,sən,sēn,sen1,sen,1,unknown,True,rare,412,749
sen2,sen,s,,ə,n,sən,sén,sen2,sen,2,unknown,True,rare,412,749
sen3,sen,s,,ə,n,sən,sěn,sen3,sen,3,unknown,True,rare,412,749
sen4,sen,s,,ə,n,sən,sèn,sen4,sen,4,unknown,True,rare,412,749
sen5,sen,s,,ə,n,sən,sen,sen5,sen,5,unknown,True,rare,412,749
seng1,seng,s,,ə,ŋ,səŋ,sēng,seng1,seng,1,unknown,True,rare,413,750
seng2,seng,s,,ə,ŋ,səŋ,séng,seng2,seng,2,unknown,True,rare,413,750
seng3,seng,s,,ə,ŋ,səŋ,sěng,seng3,seng,3,unknown,True,rare,413,750
seng4,seng,s,,ə,ŋ,səŋ,sèng,seng4,seng,4,unknown,True,rare,413,750
seng5,seng,s,,ə,ŋ,səŋ,seng,seng5,seng,5,unknown,True,rare,413,750
sa1,sa,s,,a,,sa,sā,sa1,sa,1,unknown,False,common,414,751
sa2,sa,s,,a,,sa,sá,sa2,sa,2,unknown,False,common,414,751
sa3,sa,s,,a,,sa,sǎ,sa3,sa,3,unknown,False,common,414,751
sa4,sa,s,,a,,sa,sà,sa4,sa,4,unknown,False,common,414,751
sa5,sa,s,,a,,sa,sa,sa5,sa,5,unknown,False,common,414,751
sai1,sai,s,,a,i,sai,sāi,sai1,sai,1,unknown,False,common,415,752
sai2,sai,s,,a,i,sai,sái,sai2,sai,2,unknown,False,common,415,752
sai3,sai,s,,a,i,sai,sǎi,sai3,sai,3,unknown,False,common,415,752
sai4,sai,s,,a,i,sai,sài,sai4,sai,4,unknown,False,common,415,752
sai5,sai,s,,a,i,sai,sai,sai5,sai,5,unknown,False,common,415,752
sao1,sao,s,,a,u,sau,sāo,sao1,sao,1,unknown,False,common,416,753
sao2,sao,s,,a,u,sau,sáo,sao2,sao,2,unknown,False,common,416,753
sao3,sao,s,,a,u,sau,sǎo,sao3,sao,3,unknown,False,common,416,753
sao4,sao,s,,a,u,sau,sào,sao4,sao,4,unknown,False,common,416,753
sao5,sao,s,,a,u,sau,sao,sao5,sao,5,unknown,False,common,416,753
san1,san,s,,a,n,san,sān,san1,san,1,unknown,False,common,417,754
san2,san,s,,a,n,san,sán,san2,san,2,unknown,False,common,417,754
san3,san,s,,a,n,san,sǎn,san3,san,3,unknown,False,common,417,754
san4,san,s,,a,n,san,sàn,san4,san,4,unknown,False,common,417,754
san5,san,s,,a,n,san,san,san5,san,5,unknown,False,common,417,754
sang1,sang,s,,a,ŋ,saŋ,sāng,sang1,sang,1,unknown,False,common,418,755
sang2,sang,s,,a,ŋ,saŋ,sáng,sang2,sang,2,unknown,False,common,418,755
sang3,sang,s,,a,ŋ,saŋ,sǎng,sang3,sang,3,unknown,False,common,418,755
sang4,sang,s,,a,ŋ,saŋ,sàng,sang4,sang,4,unknown,False,common,418,755
sang5,sang,s,,a,ŋ,saŋ,sang,sang5,sang,5,unknown,False,common,418,755
suo1,suo,s,w,ə,,suo,suō,suo1,suo,1,unknown,False,common,419,763
suo2,suo,s,w,ə,,suo,suó,suo2,suo,2,unknown,False,common,419,763
suo3,suo,s,w,ə,,suo,suǒ,suo3,suo,3,unknown,False,common,419,763
suo4,suo,s,w,ə,,suo,suò,suo4,suo,4,unknown,False,common,419,763
suo5,suo,s,w,ə,,suo,suo,suo5,suo,5,unknown,False,common,419,763
sui1,sui,s,w,ə,i,suei,suī,sui1,sui,1,unknown,False,common,420,764
sui2,sui,s,w,ə,i,suei,suí,sui2,sui,2,unknown,False,common,420,764
sui3,sui,s,w,ə,i,suei,suǐ,sui3,sui,3,unknown,False,common,420,764
sui4,sui,s,w,ə,i,suei,suì,sui4,sui,4,unknown,False,common,420,764
sui5,sui,s,w,ə,i,suei,sui,sui5,sui,5,unknown,False,common,420,764
sun1,sun,s,w,ə,n,suən,sūn,sun1,sun,1,unknown,False,common,421,765
sun2,sun,s,w,ə,n,suən,sún,sun2,sun,2,unknown,False,common,421,765
sun3,sun,s,w,ə,n,suən,sǔn,sun3,sun,3,unknown,False,common,421,765
sun4,sun,s,w,ə,n,suən,sùn,sun4,sun,4,unknown,False,common,421,765
sun5,sun,s,w,ə,n,suən,sun,sun5,sun,5,unknown,False,common,421,765
suan1,suan,s,w,a,n,suan,suān,suan1,suan,1,unknown,False,common,422,769
suan2,suan,s,w,a,n,suan,suán,suan2,suan,2,unknown,False,common,422,769
suan3,suan,s,w,a,n,suan,suǎn,suan3,suan,3,unknown,False,common,422,769
suan4,suan,s,w,a,n,suan,suàn,suan4,suan,4,unknown,False,common,422,769
suan5,suan,s,w,a,n,suan,suan,suan5,suan,5,unknown,False,common,422,769
